,Tweets,label
784,Almighty. We pray for those who are suffering and broken. Those who are trying to shake off their past mistakes and have a better life. Those who cry alone at night while the world sleeps. Grant them peace and healing. Aameen.,religious
785,Keep Turkey and Syria in your prayers. A new earthquake measuring 6.4 just occurred followed by aftershock. My heart goes out to all involved. May the Almighty protect the people in the region. Aameen.,religious
786,Protect your tongue from slander. It’s one of the most hated crimes and the Almighty has promised severe punishment to the slanderer. Engaging in this sinful act will destroy your good deeds and devalue your worship and prayers. It will also exclude you from His protection.,religious
787,"During this blessed month of , the Almighty saves people from Hellfire. Keep seeking forgiveness and keep drawing  closer to Him. The biggest loser is the one who lives through this blessed month and fails to attain His Forgiveness.",religious
788,"Don't judge others just because you've heard what they've done. Always give people a chance to prove themselves. It’s the least you can do and not have preconceived ideas planted in your head. Remember, the Almighty can move hearts. He guides whom He wills anytime.",religious
789,"Trust people by all means but don’t go overboard. Remember, there’s no guarantee in life; even the closest people around you may go against you. But as long as you have the Almighty with you, He will never let you down. Have patience and you’ll reap the reward.",religious
790,Episode 24 of the  SeriesReconnecting with RevelationMufti Menk,religious
791,Episode 23 of the  SeriesReconnecting with RevelationMufti Menk,religious
792,Don’t compete with the one you see on social media. That’s most likely NOT real life. Just be yourself. Never mind if it’s not glamorous.,religious
793,"When a trial hits you, the Almighty is testing your belief in His Wisdom. Be patient. Life is indeed a series of tests. Remember that no matter how bitter the beginning and the journey, the ending will be sweet.",religious
794,"When your heart is hurting, you think you’ve reached the end of the road and you feel empty; be careful what you fill it with! Satan is an opportunist. He will unleash many evil thoughts; strive to block him out. Turn to the Almighty. Seek His help. Only He can heal you.",religious
795,Don’t stress yourself over how your life is going to turn out. Nobody has it all figured out. No one knows. Only the One who made you knows what will happen. So live your life the best way you can and attach your heart to the One who matters most.,religious
796,"Trust the Almighty’s timing. Only He knows why you're in the state you are for so long. Don’t fret because perhaps the delay in answering your prayer is better for you than  getting what you want, when you want it. Trust Him to get you out of the situation at the right time.",religious
