,Tweets,label
1010,"Show up and raise your voice against human rights violations in Pakistan.Please RSVP for the Town Hall meeting: Saturday, March 25th.12:30 - 2:30 PMPlease show up at least 1 hour before the event starts.Garden Gate  Show more",political
1011,I am leaving for Qatar today at the invitation of my brother His Highness Sheikh Tamim Bin Hamad Al Thani. The visit will renew the bond of friendship and brotherhood between the two countries. We want to transform our historic bilateral ties into an even more effective strategic relationship.,political
1012,"For the release of educated youth like Hasan Niazi, Azhar Mashwani, the innocent imprisonment and labor of Pakistanis, against the highest inflation in history and for the referendum of the real freedom war of the country, come to Minar Pakistan today on March 25 and tell the thieves that we will somehow Not in front of you... Show more",political
1013,"He was biting Imran Khan, people bit him",political
1014,"Please accept my condolences at the passing of your father. As is obvious from your tweet, his was a life well lived in the service of others. I am sure, he must be proud of you. You and your family are in my thoughts and prayers.",political
1015,"Man always wants freedom, slaves crawl and free men go up. Chairman Imran Khan",political
1016,Wishing our Hindu community a very happy Holi.,political
1017,I am highly grateful to my brother H.E. President Erdogan  for his kind message of solidarity at Resilient Pakistan Conference. He personally led Türkiye’s rescue & relief efforts for the flood-affected people of Pakistan. We greatly acknowledge ’s contributions.,political
1018,Thank you to the European Union for its commitment of $97 million for Pakistan's flood-affectees. The multifaceted relations between Pakistan & EU have grown over the decades. EU continues to remain one of Pakistan's largest trading & development partners & export destination.,political
1019,Disturbing news of army aviation helicopter missing and praying for all those on board.,political
1020,Grateful to my brother His Excellency President  for his expression of sympathies to people of Pakistan  on the loss of precious lives. Turkey  has always stood by Pakistan. We derive great comfort from this bond of love & acknowledge his offer of support.,political
1021,"Life has become unbearable for many. Our brothers and sisters are looking to us for support; we can't let them down.Let’s care, share, Du’a & Action.  ",religious
1022,The crowd is not the nation.,political
1023,"If your first reaction to seeing an act of goodness is to try and find a fault in it, you should examine the state of your heart.",religious
1024,"Refugees are the worst victims of wars & conflicts as well as poverty & economic inequality. From Syria to Palestine to Afghanistan, their plight calls for renewed policy focus & resources. World should help developing countries who continue to host large number of refugees.",political
1025,"Your calm life can turn topsy turvy overnight; shaking you to the core. This curve ball can throw you off and disrupt your life completely. But if you lay your trust in the Almighty, you'll get over the worry and sadness.",religious
1026,As the countdown continues we have approximately 20 DAYS UNTIL RAMADAN.Let's make a difference this Ramadan - Support the indigents and bring hope to those in need. Donate a food parcel to get them through the holy month.Make a donation TODAY via ,religious
1027,"Saddened by the news of the loss of precious lives & the injuries to dozens as a result of traffic incidents in Türkiye. On behalf of the government & the people of Pakistan, I extend our heartfelt condolences to H.E. President  & the bereaved families over their loss!",political
1028,"Deeper engagement with Central Asian Repubics is central plank of our govt's aims to rebuild & strengthen Pakistan's foreign policy that was damaged by IK. In all my interactions with world leaders, I am forcefully presenting Pakistan as a credible partner ready to do business.",political
